0.1048855429916162, 53.33758031135016
0.14208308325339222, 43.92822387806982
0.22892787749575821, 29.74802226937076
0.4110891077848672, 19.112766938174097
0.9370255055859479, 10.859160623775706
2.5403667621358914, 5.964658307960565
4.86835565157297, 4.428984323854919
8.015946357760654, 3.790520060889323
15.36174946671825, 3.192308636679133
30.74389904769001, 2.73879074251959
78.10077927921301, 2.3147018379940874
163.2322723129443, 1.9869385675394224
574.0442697443433, 1.4340809993902233
1174.0317700068126, 1.2989213718025814
2507.5332721545697, 1.2879231459654055
4406.236427773555, 1.4190990583227783
10488.55429916158, 1.5695794709545645
23907.329843875777, 1.6439212252397641
59430.762105699745, 1.519714494548775
118940.44714525915, 1.6772236745955598
175719.95860248044, 1.6553778053759698
243256.26270869747, 1.4393375804870265
322459.0545296378, 1.206612434702609
409310.3539141126, 0.9075332039370784
476393.801040136, 0.6011722711146396
519554.2301197642, 0.3979076148967365
1062589.079886958, 0.4636245568928141
